step,epoch,lossD,lossG,sec_per_step
104,1,0.320495,3.095965,0.0277
105,1,0.411858,2.370909,0.0277
106,1,0.595717,2.087385,0.0277
107,1,0.535154,2.859668,0.0277
108,1,0.555692,1.755348,0.0277
109,1,0.653764,2.671721,0.0277
110,1,0.580540,2.613145,0.0277
111,1,0.605377,2.400231,0.0277
112,1,0.559088,1.862833,0.0277
113,1,0.622694,4.166193,0.0277
114,1,0.844279,1.079566,0.0277
115,1,0.790040,3.644985,0.0277
116,1,0.642935,2.334599,0.0277
117,1,0.467980,2.635146,0.0277
118,1,0.408557,3.010912,0.0277
119,1,0.337208,2.519326,0.0276
120,1,0.451544,2.821436,0.0276
121,1,0.499384,2.423803,0.0276
122,1,0.659554,3.479084,0.0276
123,1,0.878711,0.715095,0.0276
124,1,1.701417,5.612584,0.0276
125,1,2.419609,0.980329,0.0276
126,1,0.809243,1.465378,0.0277
127,1,0.670545,3.168151,0.0277
128,1,0.625165,2.372096,0.0277
129,1,0.418676,1.974753,0.0277
130,1,0.497647,2.834965,0.0277
131,1,0.475084,2.226276,0.0277
132,1,0.477009,2.502879,0.0277
133,1,0.516187,2.182918,0.0277
134,1,0.421125,2.510921,0.0277
135,1,0.454070,2.084448,0.0277
136,1,0.493482,2.898271,0.0277
137,1,0.523198,1.318915,0.0277
138,1,0.884158,5.317602,0.0277
139,1,2.186139,0.836723,0.0276
140,1,1.121480,2.300322,0.0276
141,1,0.522763,3.348181,0.0276
142,1,0.681019,1.921918,0.0276
143,1,0.539072,1.995598,0.0276
144,1,0.586612,2.579510,0.0276
145,1,0.649889,1.504559,0.0276
146,1,0.676491,2.686048,0.0276
147,1,0.624419,2.136467,0.0276
148,1,0.509433,2.522944,0.0276
149,1,0.574006,2.199869,0.0276
150,1,0.503431,2.660603,0.0276
151,1,0.528434,1.960889,0.0276
152,1,0.457952,3.232028,0.0276
153,1,0.546460,2.127090,0.0276
154,1,0.399193,3.464849,0.0276
155,1,0.337070,3.058079,0.0276
156,1,0.276786,2.833383,0.0276
157,1,0.286397,3.654798,0.0276
158,1,0.378304,2.348270,0.0276
159,1,0.578602,4.040197,0.0276
160,1,0.919270,0.716615,0.0276
161,1,1.660287,4.842763,0.0276
162,1,1.605865,1.849690,0.0277
163,1,0.703951,1.752477,0.0277
164,1,0.514398,3.096300,0.0278
165,1,0.436650,2.903701,0.0278
166,1,0.376592,2.395684,0.0278
167,1,0.457293,2.726147,0.0277
168,1,0.449367,2.425756,0.0277
169,1,0.467383,2.408705,0.0277
170,1,0.367708,2.642536,0.0277
171,1,0.463834,1.414434,0.0277
172,1,0.652485,4.472023,0.0277
173,1,1.316840,0.770555,0.0277
174,1,0.991310,4.014248,0.0277
175,1,0.395188,3.802348,0.0277
176,1,0.311328,2.592356,0.0277
177,1,0.281693,2.525270,0.0277
178,1,0.283416,2.863153,0.0277
179,1,0.300527,2.845593,0.0277
180,1,0.336233,2.541912,0.0277
181,1,0.563411,2.823929,0.0277
182,1,0.660478,1.841723,0.0277
183,1,0.719447,2.909665,0.0277
184,1,0.713713,1.195989,0.0277
185,1,0.751706,4.284610,0.0277
186,1,0.668957,2.361500,0.0277
187,1,0.498090,2.766388,0.0277
188,1,0.545949,1.684275,0.0277
189,1,0.510382,4.171084,0.0277
190,1,0.635040,1.821722,0.0277
191,1,0.318367,2.385080,0.0277
192,1,0.290035,3.079601,0.0277
193,1,0.364059,2.573846,0.0277
194,1,0.391018,1.772634,0.0277
195,1,0.600364,3.435792,0.0277
196,1,0.843361,0.822262,0.0277
197,1,1.517981,4.869296,0.0277
198,1,1.416048,2.082643,0.0277
199,1,0.346051,1.646320,0.0277
200,1,0.645129,3.734113,0.0277
201,1,0.370581,3.406847,0.0278
202,1,0.393541,2.144728,0.0277
203,1,0.562616,2.774948,0.0278
204,1,0.489884,2.391949,0.0278
205,1,0.568487,2.514760,0.0277
206,1,0.497602,2.007388,0.0277
207,1,0.633761,3.083515,0.0277
208,1,0.843196,1.116790,0.0277
209,1,0.948836,4.526859,0.0277
210,1,1.022817,1.682426,0.0277
211,1,0.619462,3.111439,0.0277
212,1,0.328954,3.654532,0.0277
213,1,0.342240,2.984731,0.0277
214,1,0.458883,3.693053,0.0277
215,1,0.601652,2.547771,0.0277
216,1,0.516221,2.898156,0.0277
217,1,0.550788,2.383898,0.0278
218,1,0.420507,3.055568,0.0278
219,1,0.355240,3.174644,0.0278
220,1,0.420296,3.266374,0.0278
221,1,0.643267,3.566190,0.0278
222,1,0.788942,2.085844,0.0278
223,1,0.910969,3.457773,0.0278
224,1,1.007272,1.119669,0.0278
225,1,1.020448,4.116385,0.0278
226,1,0.683409,3.053846,0.0278
227,1,0.389139,2.829280,0.0278
228,1,0.571498,3.647681,0.0278
229,1,0.536863,2.694530,0.0278
230,1,0.673736,2.595987,0.0278
231,1,0.623716,3.020185,0.0278
232,1,0.725360,1.202180,0.0278
233,1,0.877736,4.333631,0.0278
234,1,0.810411,1.744075,0.0277
235,1,0.640004,3.407216,0.0277
236,1,0.382400,3.000679,0.0278
237,1,0.694760,1.064392,0.0278
238,1,1.050250,4.457449,0.0277
239,1,1.334716,1.066950,0.0277
240,1,1.272885,3.885112,0.0277
241,1,1.070312,1.828441,0.0277
242,1,0.705720,2.265196,0.0277
243,1,0.688927,2.668473,0.0277
244,1,0.549392,2.277276,0.0277
245,1,0.542711,2.638863,0.0277
246,1,0.551656,2.234361,0.0277
247,1,0.507996,2.718931,0.0277
248,1,0.474080,2.379140,0.0277
249,1,0.547574,2.463923,0.0277
250,1,0.448185,3.024221,0.0277
251,1,0.402987,2.414704,0.0277
252,1,0.496824,2.946653,0.0277
253,1,0.471649,2.357430,0.0277
254,1,0.672921,2.356668,0.0277
255,1,0.614124,2.539885,0.0277
256,1,0.631585,2.066000,0.0277
257,1,0.568774,3.372560,0.0277
258,1,0.574656,1.304176,0.0277
259,1,0.622243,3.864199,0.0277
260,1,0.520908,2.413794,0.0277
261,1,0.433119,3.023670,0.0277
262,1,0.374969,2.983558,0.0277
263,1,0.364018,2.466658,0.0277
264,1,0.386341,2.952488,0.0277
265,1,0.446141,2.157440,0.0277
266,1,0.480381,3.442038,0.0277
267,1,0.590580,1.405274,0.0277
268,1,0.642428,3.984694,0.0277
269,1,0.834362,1.360394,0.0277
270,1,1.026230,4.159918,0.0277
271,1,1.303896,1.147929,0.0277
272,1,1.101104,3.500380,0.0277
273,1,0.544174,3.268218,0.0277
274,1,0.425152,2.106566,0.0277
275,1,0.361055,3.110706,0.0277
276,1,0.282306,3.423810,0.0277
277,1,0.247198,3.006602,0.0277
278,1,0.336134,2.719461,0.0277
279,1,0.405285,3.076896,0.0277
280,1,0.567223,1.836825,0.0277
281,1,0.667070,3.677942,0.0277
282,1,0.757956,1.212442,0.0277
283,1,1.128748,4.222415,0.0277
284,1,1.194834,1.214265,0.0277
285,1,1.065202,2.909523,0.0277
286,1,0.754780,1.941249,0.0277
287,1,0.587107,2.065684,0.0277
288,1,0.438995,3.108433,0.0277
289,1,0.392624,2.943307,0.0277
290,1,0.391313,2.277909,0.0277
291,1,0.406484,2.604259,0.0277
292,1,0.413116,2.235922,0.0277
293,1,0.404522,3.185704,0.0277
294,1,0.439170,2.015532,0.0277
295,1,0.435708,2.356306,0.0277
296,1,0.562887,2.818405,0.0277
297,1,0.528195,1.838913,0.0277
298,1,0.645326,3.105340,0.0277
299,1,0.884560,0.764315,0.0277
300,1,1.313412,4.999033,0.0277
301,1,1.446756,2.233685,0.0277
302,1,0.407957,1.468784,0.0277
303,1,0.609438,3.611451,0.0277
304,1,0.385515,3.176815,0.0277
305,1,0.406779,2.342950,0.0277
306,1,0.486031,2.387107,0.0277
307,1,0.546039,2.284089,0.0277
308,1,0.723950,1.761652,0.0277
309,1,0.761002,2.844897,0.0277
310,1,0.815761,1.551661,0.0277
311,1,0.681192,2.758955,0.0277
312,1,0.562186,2.570046,0.0277
313,1,0.455773,2.449562,0.0277
314,1,0.510987,2.341452,0.0277
315,1,0.400032,2.400490,0.0277
316,1,0.456257,2.426153,0.0277
317,1,0.454364,2.151623,0.0277
318,1,0.449986,2.163837,0.0277
319,1,0.531507,2.730408,0.0277
320,1,0.478724,2.594685,0.0277
321,1,0.514966,1.810069,0.0277
322,1,0.763333,2.825382,0.0277
323,1,0.568748,1.706054,0.0277
324,1,0.534840,3.065018,0.0277
325,1,0.532202,2.026683,0.0277
326,1,0.453176,2.810054,0.0277
327,1,0.545496,1.998381,0.0277
328,1,0.604506,2.994753,0.0277
329,1,0.654015,1.805633,0.0277
330,1,0.533902,2.670267,0.0277
331,1,0.492878,2.361417,0.0277
332,1,0.472178,1.853364,0.0277
333,1,0.461177,2.768801,0.0277
334,1,0.457150,2.351528,0.0277
335,1,0.401926,2.406852,0.0277
336,1,0.521884,2.757516,0.0277
337,1,0.553996,1.711714,0.0277
338,1,0.622188,3.641549,0.0277
339,1,0.825548,1.319687,0.0277
340,1,0.648801,3.445605,0.0277
341,1,0.447999,2.891925,0.0277
342,1,0.401493,2.377077,0.0277
343,1,0.463745,2.951091,0.0277
344,1,0.526286,1.642839,0.0277
345,1,0.693452,3.853311,0.0277
346,1,0.802586,1.085122,0.0277
347,1,0.958908,3.778297,0.0277
348,1,0.963635,1.308092,0.0277
349,1,0.714020,2.776329,0.0277
350,1,0.557930,2.060860,0.0277
351,1,0.426736,1.987000,0.0277
352,1,0.549835,2.374867,0.0277
353,1,0.439972,2.381575,0.0277
354,1,0.483322,1.995298,0.0277
355,1,0.418397,2.251348,0.0277
356,1,0.365451,2.677654,0.0277
357,1,0.412200,2.101901,0.0277
358,1,0.442204,2.520400,0.0277
359,1,0.393761,2.550239,0.0277
360,1,0.529409,1.871276,0.0277
361,1,0.422527,2.728963,0.0277
362,1,0.492862,2.579358,0.0277
363,1,0.497373,1.721136,0.0277
364,1,0.562559,3.917572,0.0277
365,1,0.779194,0.962745,0.0277
366,1,0.800824,4.079226,0.0277
367,1,0.710470,2.298778,0.0277
368,1,0.380320,2.172739,0.0277
369,1,0.362168,2.675022,0.0277
370,1,0.369598,2.502758,0.0277
371,1,0.414283,2.156606,0.0277
372,1,0.512519,2.574390,0.0277
373,1,0.638612,1.418814,0.0277
374,1,0.619331,3.357326,0.0277
375,1,0.677263,1.335593,0.0277
376,1,0.622911,3.434370,0.0277
377,1,0.539138,1.810135,0.0277
378,1,0.430208,2.150815,0.0277
379,1,0.394500,2.853115,0.0277
380,1,0.375396,2.427747,0.0277
381,1,0.426241,1.972021,0.0277
382,1,0.364017,3.201350,0.0277
383,1,0.498808,1.828215,0.0277
384,1,0.432740,3.173158,0.0277
385,1,0.510541,2.580127,0.0277
386,1,0.604318,1.261816,0.0277
387,1,0.947552,4.527697,0.0277
388,1,1.440484,0.662248,0.0277
389,1,1.084441,4.082612,0.0277
390,1,0.860544,2.452644,0.0277
391,1,0.537622,1.895533,0.0277
392,1,0.635320,3.145622,0.0277
393,1,0.452816,2.731338,0.0277
394,1,0.472668,1.996368,0.0277
395,1,0.406901,2.465721,0.0277
396,1,0.399874,2.972463,0.0277
397,1,0.520228,2.065495,0.0277
398,1,0.572661,3.219466,0.0277
399,1,0.604119,1.940958,0.0277
400,1,0.597005,2.649170,0.0277
