step,epoch,lossD,lossG,sec_per_step
134,1,0.086160,4.371640,0.0315
135,1,0.253573,4.230213,0.0315
136,1,0.054841,5.129683,0.0315
137,1,0.038359,6.452084,0.0315
138,1,0.022177,5.496355,0.0314
139,1,0.070779,5.413509,0.0314
140,1,0.173250,2.367124,0.0314
141,1,2.887481,2.397640,0.0314
142,1,0.443040,3.123941,0.0314
143,1,0.169523,4.436776,0.0314
144,1,0.125549,3.056365,0.0314
145,1,0.149030,3.715374,0.0314
146,1,0.141830,4.071816,0.0314
147,1,0.168874,3.272875,0.0314
148,1,0.213431,3.386652,0.0314
149,1,0.226121,3.736936,0.0314
150,1,0.168826,3.722719,0.0314
151,1,0.210963,3.753181,0.0314
152,1,0.177058,3.689710,0.0314
153,1,0.235873,2.971307,0.0314
154,1,0.280691,3.699659,0.0314
155,1,0.120307,3.913286,0.0314
156,1,0.120897,4.267194,0.0314
157,1,0.087190,4.889209,0.0314
158,1,0.086131,4.829282,0.0314
159,1,0.081720,4.109426,0.0314
160,1,0.241329,1.835629,0.0314
161,1,1.539209,0.627481,0.0314
162,1,1.008044,3.624133,0.0314
163,1,0.369908,2.427694,0.0314
164,1,0.425092,2.902451,0.0314
165,1,0.295162,2.782057,0.0314
166,1,0.291499,3.107862,0.0314
167,1,0.293656,2.975791,0.0314
168,1,0.402473,2.043808,0.0314
169,1,0.400695,2.946297,0.0314
170,1,0.194075,3.681051,0.0314
171,1,0.194253,3.624634,0.0314
172,1,0.152361,3.422230,0.0314
173,1,0.156390,3.578583,0.0314
174,1,0.141534,3.440208,0.0314
175,1,0.164032,4.146527,0.0313
176,1,0.114849,4.245494,0.0313
177,1,0.101853,3.837889,0.0313
178,1,0.131277,3.996786,0.0313
179,1,0.108209,4.522954,0.0313
180,1,0.091533,4.346519,0.0313
181,1,0.136371,3.016151,0.0313
182,1,0.773936,0.130474,0.0313
183,1,2.356696,4.666522,0.0313
184,1,0.292644,2.705087,0.0313
185,1,0.246705,3.730521,0.0313
186,1,0.178056,3.379261,0.0313
187,1,0.205891,3.366992,0.0313
188,1,0.273747,3.170322,0.0313
189,1,0.300791,2.651031,0.0313
190,1,0.339224,3.016044,0.0313
191,1,0.285911,3.086417,0.0313
192,1,0.233047,3.269877,0.0314
193,1,0.230145,3.540598,0.0314
194,1,0.231958,3.089520,0.0314
195,1,0.195225,3.649187,0.0314
196,1,0.147595,3.531804,0.0314
197,1,0.120891,4.077780,0.0314
198,1,0.091711,3.919012,0.0314
199,1,0.092285,4.182348,0.0314
200,1,0.129276,3.777656,0.0314
201,1,0.077095,4.303405,0.0315
202,1,0.061236,4.567839,0.0315
203,1,0.087433,4.076477,0.0315
204,1,0.073832,4.261721,0.0315
205,1,0.086210,4.102909,0.0315
206,1,0.141685,3.357909,0.0315
207,1,0.414534,0.609375,0.0315
208,1,2.593182,3.160338,0.0315
209,1,0.528341,3.495184,0.0315
210,1,0.246578,4.123914,0.0315
211,1,0.163415,2.570086,0.0315
212,1,0.182721,3.824602,0.0315
213,1,0.212707,3.049077,0.0314
214,1,0.177666,3.504393,0.0314
215,1,0.258573,2.753044,0.0314
216,1,0.206297,3.413880,0.0314
217,1,0.221230,3.332213,0.0314
218,1,0.184808,3.329399,0.0314
219,1,0.140567,3.872931,0.0314
220,1,0.135680,3.334622,0.0314
221,1,0.106051,3.757782,0.0314
222,1,0.096772,4.024614,0.0314
223,1,0.087229,3.600825,0.0315
224,1,0.083318,3.928357,0.0315
225,1,0.093960,4.094929,0.0315
226,1,0.074623,4.450607,0.0315
227,1,0.070232,4.024552,0.0315
228,1,0.081375,4.390426,0.0315
229,1,0.062122,4.318223,0.0315
230,1,0.062951,4.309137,0.0315
231,1,0.088800,4.040144,0.0315
232,1,0.125149,3.911513,0.0315
233,1,0.141438,3.456174,0.0315
234,1,0.218718,3.070056,0.0315
235,1,0.271455,3.366781,0.0315
236,1,0.209882,3.599952,0.0315
237,1,0.293220,2.703797,0.0315
238,1,0.470674,1.341106,0.0315
239,1,0.616284,4.753548,0.0315
240,1,0.075394,3.360199,0.0315
241,1,0.107444,4.405522,0.0315
242,1,0.075121,4.062490,0.0315
243,1,0.084090,3.960750,0.0315
244,1,0.122938,4.415214,0.0315
245,1,0.112810,3.967846,0.0315
246,1,0.140909,3.423794,0.0315
247,1,0.158649,3.401276,0.0315
248,1,0.152830,4.078239,0.0315
249,1,0.105439,3.413316,0.0315
250,1,0.096095,4.413069,0.0314
251,1,0.089558,4.474217,0.0314
252,1,0.085419,4.172887,0.0314
253,1,0.061912,4.651484,0.0314
254,1,0.084472,3.915798,0.0314
255,1,0.069325,4.706265,0.0314
256,1,0.094620,4.004764,0.0314
257,1,0.129973,3.885794,0.0314
258,1,0.159822,3.377771,0.0314
259,1,0.148920,3.058507,0.0314
260,1,0.158640,3.006037,0.0314
261,1,0.230134,2.300006,0.0314
262,1,0.321720,3.575369,0.0314
263,1,0.112478,4.753056,0.0314
264,1,0.080940,3.492556,0.0314
265,1,0.069869,4.401449,0.0314
266,1,0.070412,4.262314,0.0314
267,1,0.105309,4.668939,0.0314
268,1,0.087615,3.497008,0.0314
269,1,0.294327,1.834197,0.0314
270,1,0.767673,0.577618,0.0314
271,1,1.209836,6.168069,0.0314
272,1,0.151894,3.357906,0.0314
273,1,0.119228,4.902344,0.0314
274,1,0.085465,4.623692,0.0314
275,1,0.109865,4.137096,0.0314
276,1,0.102464,4.290975,0.0314
277,1,0.176018,3.739671,0.0314
278,1,0.181316,3.707750,0.0314
279,1,0.180091,3.275655,0.0314
280,1,0.150540,3.807283,0.0314
281,1,0.119690,4.333030,0.0314
282,1,0.120853,4.178835,0.0314
283,1,0.121319,4.574039,0.0314
284,1,0.114215,4.091462,0.0314
285,1,0.125931,4.223191,0.0314
286,1,0.165404,3.737861,0.0314
287,1,0.204085,3.845685,0.0314
288,1,0.076364,5.406952,0.0314
289,1,0.042883,5.154222,0.0314
290,1,0.063377,4.820616,0.0314
291,1,0.094687,4.451185,0.0314
292,1,0.127446,5.120409,0.0314
293,1,0.095435,4.604257,0.0314
294,1,0.102945,4.897049,0.0314
295,1,0.120718,4.246516,0.0314
296,1,0.105261,5.617797,0.0314
297,1,0.062483,4.804290,0.0314
298,1,0.071862,5.376234,0.0314
299,1,0.087457,4.190496,0.0314
300,1,0.562974,0.533064,0.0314
301,1,2.747812,7.096944,0.0314
302,1,0.089399,3.503599,0.0314
303,1,0.134235,5.578576,0.0314
304,1,0.080097,5.246577,0.0314
305,1,0.080603,4.352587,0.0314
306,1,0.099468,4.345941,0.0314
307,1,0.087495,4.030779,0.0314
308,1,0.203588,2.988256,0.0314
309,1,0.356703,2.295742,0.0314
310,1,0.429892,3.576110,0.0314
311,1,0.195490,3.552208,0.0314
312,1,0.191271,3.116310,0.0314
313,1,0.207616,3.876800,0.0314
314,1,0.230437,3.521304,0.0314
315,1,0.214886,4.284414,0.0314
316,1,0.218738,4.354388,0.0314
317,1,0.227845,4.289342,0.0314
318,1,0.233902,4.916718,0.0314
319,1,0.175915,4.089757,0.0314
320,1,0.231001,4.673448,0.0314
321,1,0.081411,4.572114,0.0314
322,1,0.137609,4.556177,0.0314
323,1,0.089619,5.142129,0.0314
324,1,0.094059,4.311232,0.0314
325,1,0.106396,5.228917,0.0314
326,1,0.058036,4.778257,0.0314
327,1,0.066198,4.157762,0.0314
328,1,0.113898,4.402790,0.0314
329,1,0.139662,3.702434,0.0314
330,1,0.203787,3.741056,0.0314
331,1,0.142386,3.575492,0.0314
332,1,0.180797,2.937864,0.0314
333,1,0.324898,2.738298,0.0314
334,1,0.328475,4.437429,0.0314
335,1,0.094910,4.558767,0.0314
336,1,0.084358,4.804931,0.0314
337,1,0.105710,4.221111,0.0314
338,1,0.096197,4.447855,0.0314
339,1,0.102007,4.447639,0.0314
340,1,0.106067,3.963392,0.0314
341,1,0.099088,4.038658,0.0314
342,1,0.122966,4.489417,0.0314
343,1,0.132519,4.138710,0.0314
344,1,0.082155,3.999156,0.0314
345,1,0.066047,4.315571,0.0314
346,1,0.096271,4.071373,0.0314
347,1,0.103395,4.700427,0.0314
348,1,0.088780,4.489147,0.0314
349,1,0.069990,4.822808,0.0314
350,1,0.082482,4.386049,0.0314
351,1,0.067536,4.885266,0.0314
352,1,0.086009,4.238378,0.0314
353,1,0.066471,4.722843,0.0314
354,1,0.074311,4.737401,0.0314
355,1,0.069167,4.538359,0.0314
356,1,0.164019,4.558827,0.0314
357,1,0.126804,3.779815,0.0314
358,1,0.341001,0.723049,0.0314
359,1,4.418412,6.174291,0.0314
360,1,0.932989,4.619006,0.0314
361,1,0.213635,5.836895,0.0314
362,1,0.120898,3.536998,0.0313
363,1,0.174293,5.032435,0.0313
364,1,0.115366,4.111686,0.0313
365,1,0.174506,3.665418,0.0313
366,1,0.194519,4.087903,0.0313
367,1,0.220814,3.146872,0.0313
368,1,0.195846,3.708006,0.0313
369,1,0.189204,3.796347,0.0313
370,1,0.172977,3.814857,0.0313
371,1,0.164076,4.213318,0.0313
372,1,0.120907,3.637650,0.0313
373,1,0.131534,3.973290,0.0313
374,1,0.093680,4.405558,0.0313
375,1,0.084357,4.257833,0.0313
376,1,0.102125,4.113979,0.0313
377,1,0.098694,4.118134,0.0313
378,1,0.093030,4.186237,0.0313
379,1,0.132217,4.111450,0.0313
380,1,0.137015,3.553732,0.0313
381,1,0.215284,3.031015,0.0313
382,1,0.310495,2.960259,0.0313
383,1,0.312615,2.757053,0.0313
384,1,0.265668,3.217209,0.0313
385,1,0.165958,4.225354,0.0313
386,1,0.328550,4.839686,0.0314
387,1,0.279322,3.879457,0.0314
388,1,0.169431,3.905631,0.0314
389,1,0.133976,4.146079,0.0314
390,1,0.084709,4.634616,0.0314
391,1,0.099299,3.857383,0.0314
392,1,0.124564,4.278194,0.0314
393,1,0.070859,4.797755,0.0314
394,1,0.098454,3.845275,0.0314
395,1,0.124340,4.781520,0.0314
396,1,0.109320,3.597180,0.0314
397,1,0.100742,4.043214,0.0314
398,1,0.102943,4.754363,0.0314
399,1,0.097621,4.298135,0.0314
400,1,0.137740,3.833964,0.0314
